T,D,S,phi_cvar,l_tds
4,1,EVT_45,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_46,0.003898297765408648,0.003898297765408648
4,1,EVT_47,-0.0,0.0
4,1,EVT_48,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_49,-0.0,0.0
4,1,EVT_50,-1.7462297233206137e-11,-1.7462298274040225e-11
4,1,EVT_51,-0.0,0.0
4,1,EVT_52,-0.0,0.0
4,1,EVT_53,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_54,-5.820766091346741e-12,-5.820766091346741e-12
4,1,EVT_55,-5.820766091346741e-12,-5.820766091346741e-12
4,1,EVT_56,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_57,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_58,0.0014443200000095573,0.0014443200000095573
4,1,EVT_59,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_60,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_61,0.0,0.0
4,1,EVT_62,-1.7462298967929613e-11,-1.7462298274040225e-11
4,1,EVT_63,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_64,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_65,0.02080259739595931,0.020802597395959316
4,1,EVT_66,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_67,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_68,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_69,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_70,0.030057799772475847,0.030057799772475836
4,1,EVT_71,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_72,-0.0,0.0
4,1,EVT_73,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_74,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_75,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_76,-5.820766091346741e-12,-5.820766091346741e-12
4,1,EVT_77,-0.0,0.0
4,1,EVT_78,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_79,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_80,-1.7462298967929613e-11,-1.7462298274040225e-11
4,1,EVT_81,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_82,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_83,0.015887519796378854,0.015887519796378854
4,1,EVT_84,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_85,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_86,-0.0,0.0
4,1,EVT_87,-0.0,0.0
4,1,EVT_88,0.05031739738478791,0.05031739738478791
4,1,EVT_89,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_90,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_91,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_92,-5.820766091346741e-12,-5.820766091346741e-12
4,1,EVT_93,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_94,-1.7462298967929613e-11,-1.7462298274040225e-11
4,1,EVT_95,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_96,-0.0,0.0
4,1,EVT_97,-0.0,0.0
4,1,EVT_98,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,EVT_99,-5.820766091346741e-12,-5.820766091346741e-12
4,1,EVT_100,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_101,-0.0,0.0
4,1,EVT_102,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_103,-2.9103830456733704e-11,-2.9103830456733704e-11
4,1,EVT_104,-0.0,0.0
4,1,EVT_105,-3.841705620288849e-09,-3.841705620288849e-09
4,1,EVT_106,-0.0,0.0
4,1,EVT_107,0.1414013989007799,0.14140139890077985
4,1,EVT_108,0.030330720000201775,0.030330720000201775
4,1,EVT_109,-4.074536263942718e-11,-4.074536263942718e-11
4,1,EVT_110,-1.7462298274040225e-11,-1.7462298274040225e-11
4,1,HILP_0,1.2303565301699562,1.2303565301699562
4,1,HILP_1,-0.0,0.0
4,2,0,0.0,0.0
4,2,LN_R_1,-0.0,0.0
4,2,LN_R_2,-0.0,0.0
4,2,LN_R_3,-0.0,0.0
4,2,LN_R_4,-0.0,0.0
4,2,LN_R_5,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,LN_R_6,-0.0,0.0
4,2,LN_R_7,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,LN_R_8,-0.0,0.0
4,2,LN_R_9,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_10,0.0050551200000335805,0.0050551200000335805
4,2,LN_R_11,-0.0,0.0
4,2,LN_R_12,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,LN_R_13,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_14,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_15,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_16,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_17,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_18,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_19,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_20,-2.037267923804542e-11,-2.037268131971359e-11
4,2,LN_R_21,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_22,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_23,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_24,-0.0,0.0
4,2,LN_R_25,0.007796600001165641,0.007796600001165641
4,2,LN_R_26,-0.0,0.0
4,2,LN_R_27,-0.0,0.0
4,2,LN_R_28,-0.0,0.0
4,2,LN_R_29,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_30,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_31,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_32,-0.0,0.0
4,2,LN_R_33,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_34,0.001287999998021405,0.001287999998021405
4,2,LN_R_35,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_36,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_37,-2.0372682707492373e-11,-2.037268131971359e-11
4,2,LN_R_38,0.0018515000003390012,0.0018515000003390012
4,2,LN_R_39,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_40,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_41,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_42,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_43,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_44,-2.037267576859847e-11,-2.037268131971359e-11
4,2,LN_R_45,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_46,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_47,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_48,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_49,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_50,-2.037268131971359e-11,-2.037268131971359e-11
4,2,LN_R_51,-2.0372681840130635e-11,-2.037268131971359e-11
4,2,LN_R_52,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,LN_R_53,0.0,0.0
4,2,S_R_1,0.014976399971055798,0.0149763999710558
4,2,EVT_1,0.04116311906022014,0.04116311906022014
4,2,EVT_2,-0.0,0.0
4,2,EVT_3,-0.0,0.0
4,2,EVT_4,-0.0,0.0
4,2,EVT_5,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_6,-0.0,0.0
4,2,EVT_7,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_8,-0.0,0.0
4,2,EVT_9,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_10,0.0524173947647796,0.052417394764779524
4,2,EVT_11,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_12,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_13,-0.0,0.0
4,2,EVT_14,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_15,-0.0,0.0
4,2,EVT_16,-3.4924597935859225e-11,-3.492459654808044e-11
4,2,EVT_17,-4.947651316422608e-11,-4.9476511776447295e-11
4,2,EVT_18,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_19,-0.0,0.0
4,2,EVT_20,-0.0,0.0
4,2,EVT_21,0.00779659934923984,0.00779659934923984
4,2,EVT_22,0.014976398504222744,0.014976398504222764
4,2,EVT_23,0.211511611333699,0.211511611333699
4,2,EVT_24,-0.0,0.0
4,2,EVT_25,0.37541879967902786,0.37541879967902786
4,2,EVT_26,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_27,-0.0,0.0
4,2,EVT_28,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_29,-0.0,0.0
4,2,EVT_30,-5.8207674791255215e-12,-5.820766091346741e-12
4,2,EVT_31,0.2076348897331627,0.2076348897331627
4,2,EVT_32,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_33,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_34,0.0050551200000335805,0.0050551200000335805
4,2,EVT_35,-0.0,0.0
4,2,EVT_36,0.007796600001165641,0.007796600001165641
4,2,EVT_37,0.046779600006993854,0.046779600006993854
4,2,EVT_38,0.010401298697979655,0.010401298697979658
4,2,EVT_39,-2.3283064365386964e-11,-2.3283064365386964e-11
4,2,EVT_40,-0.0,0.0
4,2,EVT_41,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_42,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_43,-0.0,0.0
4,2,EVT_44,-4.947651316422608e-11,-4.9476511776447295e-11
4,2,EVT_45,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_46,0.007796597393462435,0.007796597393462435
4,2,EVT_47,-0.0,0.0
4,2,EVT_48,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_49,-0.0,0.0
4,2,EVT_50,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,EVT_51,-0.0,0.0
4,2,EVT_52,-0.0,0.0
4,2,EVT_53,-3.4924597935859225e-11,-3.492459654808044e-11
4,2,EVT_54,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_55,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_56,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_57,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_58,0.0050551200000335805,0.0050551200000335805
4,2,EVT_59,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_60,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_61,0.0,0.0
4,2,EVT_62,-2.0372680972768897e-11,-2.037268131971359e-11
4,2,EVT_63,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_64,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_65,0.02526029683795059,0.025260296837950582
4,2,EVT_66,-3.4924597935859225e-11,-3.492459654808044e-11
4,2,EVT_67,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_68,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_69,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_70,0.030057799772475847,0.030057799772475836
4,2,EVT_71,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_72,-0.0,0.0
4,2,EVT_73,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_74,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_75,-3.492459446641227e-11,-3.492459654808044e-11
4,2,EVT_76,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_77,-0.0,0.0
4,2,EVT_78,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_79,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_80,-2.0372682707492373e-11,-2.037268131971359e-11
4,2,EVT_81,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_82,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_83,0.02310911975568155,0.02310911975568155
4,2,EVT_84,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_85,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_86,-0.0,0.0
4,2,EVT_87,-0.0,0.0
4,2,EVT_88,0.06109969682438532,0.06109969682438532
4,2,EVT_89,-3.4924597935859225e-11,-3.492459654808044e-11
4,2,EVT_90,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_91,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_92,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_93,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_94,-2.037267576859847e-11,-2.037268131971359e-11
4,2,EVT_95,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_96,-0.0,0.0
4,2,EVT_97,-0.0,0.0
4,2,EVT_98,-2.037268131971359e-11,-2.037268131971359e-11
4,2,EVT_99,-5.820766091346741e-12,-5.820766091346741e-12
4,2,EVT_100,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_101,-0.0,0.0
4,2,EVT_102,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_103,-3.492459654808044e-11,-3.492459654808044e-11
4,2,EVT_104,-0.0,0.0
4,2,EVT_105,-4.610046744346616e-09,-4.610046744346624e-09
4,2,EVT_106,-0.0,0.0
4,2,EVT_107,0.16496829871757654,0.16496829871757654
4,2,EVT_108,0.04116312000027386,0.04116312000027386
4,2,EVT_109,-4.9476511776447295e-11,-4.9476511776447295e-11
4,2,EVT_110,-2.037268131971359e-11,-2.037268131971359e-11
4,2,HILP_0,1.4005122205126102,1.4005122205126102
4,2,HILP_1,-0.0,0.0
4,3,0,0.0,0.0
4,3,LN_R_1,-0.0,0.0
4,3,LN_R_2,-0.0,0.0
4,3,LN_R_3,-0.0,0.0
4,3,LN_R_4,-0.0,0.0
4,3,LN_R_5,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_6,-0.0,0.0
4,3,LN_R_7,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_8,-0.0,0.0
4,3,LN_R_9,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_10,-0.0,0.0
4,3,LN_R_11,-0.0,0.0
4,3,LN_R_12,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_13,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_14,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_15,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_16,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_17,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_18,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_19,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_20,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_21,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_22,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_23,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_24,-0.0,0.0
4,3,LN_R_25,-0.0,0.0
4,3,LN_R_26,-0.0,0.0
4,3,LN_R_27,-0.0,0.0
4,3,LN_R_28,-0.0,0.0
4,3,LN_R_29,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_30,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_31,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_32,-0.0,0.0
4,3,LN_R_33,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_34,0.000919999998586718,0.000919999998586718
4,3,LN_R_35,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_36,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_37,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_38,0.0013225000002421439,0.0013225000002421439
4,3,LN_R_39,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_40,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_41,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_42,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_43,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_44,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_45,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_46,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_47,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_48,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_49,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_50,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_51,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_52,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,LN_R_53,0.0,0.0
4,3,S_R_1,0.014976399971055798,0.0149763999710558
4,3,EVT_1,0.019498319391859642,0.019498319391859642
4,3,EVT_2,-0.0,0.0
4,3,EVT_3,-0.0,0.0
4,3,EVT_4,-0.0,0.0
4,3,EVT_5,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_6,-0.0,0.0
4,3,EVT_7,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_8,-0.0,0.0
4,3,EVT_9,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_10,0.03744099626055686,0.03744099626055686
4,3,EVT_11,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_12,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_13,-0.0,0.0
4,3,EVT_14,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_15,-0.0,0.0
4,3,EVT_16,-2.3283064712331658e-11,-2.3283064365386964e-11
4,3,EVT_17,-3.2014214196296464e-11,-3.2014213502407077e-11
4,3,EVT_18,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_19,-0.0,0.0
4,3,EVT_20,-0.0,0.0
4,3,EVT_21,-0.0,0.0
4,3,EVT_22,0.014976398504222744,0.014976398504222764
4,3,EVT_23,0.12972381439234593,0.12972381439234593
4,3,EVT_24,-0.0,0.0
4,3,EVT_25,0.2502791997860186,0.2502791997860186
4,3,EVT_26,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_27,-0.0,0.0
4,3,EVT_28,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_29,-0.0,0.0
4,3,EVT_30,-5.8207674791255215e-12,-5.820766091346741e-12
4,3,EVT_31,0.13192609315447043,0.13192609315447043
4,3,EVT_32,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_33,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_34,-0.0,0.0
4,3,EVT_35,-0.0,0.0
4,3,EVT_36,-0.0,0.0
4,3,EVT_37,0.023389800003496934,0.023389800003496934
4,3,EVT_38,0.007429499069985468,0.007429499069985468
4,3,EVT_39,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_40,-0.0,0.0
4,3,EVT_41,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_42,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_43,-0.0,0.0
4,3,EVT_44,-3.2014214196296464e-11,-3.2014213502407077e-11
4,3,EVT_45,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_46,-0.0,0.0
4,3,EVT_47,-0.0,0.0
4,3,EVT_48,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_49,-0.0,0.0
4,3,EVT_50,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_51,-0.0,0.0
4,3,EVT_52,-0.0,0.0
4,3,EVT_53,-2.3283066447055134e-11,-2.3283064365386964e-11
4,3,EVT_54,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_55,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_56,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_57,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_58,-0.0,0.0
4,3,EVT_59,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_60,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_61,0.0,0.0
4,3,EVT_62,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_63,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_64,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_65,0.01634489795396803,0.016344897953968023
4,3,EVT_66,-2.3283064712331658e-11,-2.3283064365386964e-11
4,3,EVT_67,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_68,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_69,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_70,0.030057799772475847,0.030057799772475836
4,3,EVT_71,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_72,-0.0,0.0
4,3,EVT_73,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_74,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_75,-2.3283064712331658e-11,-2.3283064365386964e-11
4,3,EVT_76,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_77,-0.0,0.0
4,3,EVT_78,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_79,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_80,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_81,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_82,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_83,0.008665919837076163,0.008665919837076163
4,3,EVT_84,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_85,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_86,-0.0,0.0
4,3,EVT_87,-0.0,0.0
4,3,EVT_88,0.0395350979451905,0.0395350979451905
4,3,EVT_89,-2.3283064712331658e-11,-2.3283064365386964e-11
4,3,EVT_90,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_91,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_92,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_93,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_94,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_95,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_96,-0.0,0.0
4,3,EVT_97,-0.0,0.0
4,3,EVT_98,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,EVT_99,-5.820766091346741e-12,-5.820766091346741e-12
4,3,EVT_100,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_101,-0.0,0.0
4,3,EVT_102,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_103,-2.3283064365386964e-11,-2.3283064365386964e-11
4,3,EVT_104,-0.0,0.0
4,3,EVT_105,-3.073364496231072e-09,-3.0733644962310756e-09
4,3,EVT_106,-0.0,0.0
4,3,EVT_107,0.11783449908398325,0.11783449908398325
4,3,EVT_108,0.0194983200001297,0.0194983200001297
4,3,EVT_109,-3.2014213502407077e-11,-3.2014213502407077e-11
4,3,EVT_110,-1.4551915228366852e-11,-1.4551915228366852e-11
4,3,HILP_0,1.0078452427987943,1.0078452427987943
4,3,HILP_1,-0.0,0.0
5,0,0,0.0,0.0
5,0,LN_R_1,-0.0,0.0
5,0,LN_R_2,-0.0,0.0
5,0,LN_R_3,-0.0,0.0
5,0,LN_R_4,-0.0,0.0
5,0,LN_R_5,-2.3283064712331658e-11,-2.3283064365386964e-11
5,0,LN_R_6,-0.0,0.0
5,0,LN_R_7,-2.3283064712331658e-11,-2.3283064365386964e-11
5,0,LN_R_8,-0.0,0.0
5,0,LN_R_9,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_10,-0.0,0.0
5,0,LN_R_11,-0.0,0.0
5,0,LN_R_12,-2.3283062977608182e-11,-2.3283064365386964e-11
5,0,LN_R_13,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_14,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_15,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_16,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_17,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_18,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_19,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_20,-2.3283066447055134e-11,-2.3283064365386964e-11
5,0,LN_R_21,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_22,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_23,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_24,-0.0,0.0
5,0,LN_R_25,-0.0,0.0
5,0,LN_R_26,-0.0,0.0
5,0,LN_R_27,-0.0,0.0
5,0,LN_R_28,-0.0,0.0
5,0,LN_R_29,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_30,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_31,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_32,-0.0,0.0
5,0,LN_R_33,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_34,0.001471999997738749,0.001471999997738749
5,0,LN_R_35,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_36,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_37,-2.3283069916502086e-11,-2.3283064365386964e-11
5,0,LN_R_38,0.0021160000003874304,0.0021160000003874304
5,0,LN_R_39,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_40,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_41,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_42,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_43,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_44,-2.3283069916502086e-11,-2.3283064365386964e-11
5,0,LN_R_45,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_46,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_47,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_48,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_49,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_50,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,LN_R_51,-2.3283064712331658e-11,-2.3283064365386964e-11
5,0,LN_R_52,-2.3283062977608182e-11,-2.3283064365386964e-11
5,0,LN_R_53,0.0,0.0
5,0,S_R_1,0.029952799942111596,0.0299527999421116
5,0,EVT_1,0.01733183911535878,0.01733183911535878
5,0,EVT_2,-0.0,0.0
5,0,EVT_3,-0.0,0.0
5,0,EVT_4,-0.0,0.0
5,0,EVT_5,-2.3283064365386964e-11,-2.3283064365386964e-11
5,0,EVT_6,-0.0,0.0
