N,T,D,v
30,10,0,1.0183454794044458
30,10,1,1.0436762978567904
30,10,2,1.0424115574281483
30,10,3,0.9803757686241984
30,11,0,1.0183454794044458
30,11,1,1.0436762978567904
30,11,2,1.0424115574281483
30,11,3,0.9803757686241984
30,12,0,1.0183454794044458
30,12,1,1.0436762978567904
30,12,2,1.0424115574281483
30,12,3,0.9803757686241984
30,13,0,1.025939421560495
30,13,1,0.9955636529362972
30,13,2,1.0031575950923473
30,13,3,1.0436762978567904
30,14,0,1.025939421560495
30,14,1,0.9955636529362972
30,14,2,1.0031575950923473
30,14,3,0.9879697107802479
30,15,0,1.025939421560495
30,15,1,0.9955636529362972
30,15,2,1.0031575950923473
30,15,3,0.9879697107802479
30,16,0,1.025939421560495
30,16,1,0.9955636529362972
30,16,2,1.0031575950923473
30,16,3,0.9879697107802479
30,17,0,1.025939421560495
30,17,1,0.9955636529362972
30,17,2,1.0031575950923473
30,17,3,0.9879697107802479
30,18,0,1.0436762978567904
30,18,1,0.9879697107802479
30,18,2,0.9955636529362972
30,18,3,1.0438831765829366
30,19,0,1.0436762978567904
30,19,1,1.0436762978567904
30,19,2,1.0424115574281483
30,19,3,0.9803757686241984
30,20,0,1.044941038285432
30,20,1,0.9879697107802479
30,20,2,0.9803757686241984
30,20,3,1.044941038285432
30,21,0,0.9803757686241984
30,21,1,1.0436762978567904
30,21,2,0.9803757686241984
30,21,3,0.9803757686241984
30,22,0,0.97278182646815
30,22,1,0.97278182646815
30,22,2,0.97278182646815
30,22,3,1.0462057787140744
30,23,0,0.97278182646815
30,23,1,0.97278182646815
30,23,2,0.97278182646815
30,23,3,1.0462057787140744
31,0,0,1.0435654298261727
31,0,1,1.0435654298261727
31,0,2,1.0435654298261727
31,0,3,1.0435654298261727
31,1,0,1.0435654298261727
31,1,1,1.0435654298261727
31,1,2,1.0435654298261727
31,1,3,1.0435654298261727
31,2,0,1.0435654298261727
31,2,1,1.0435654298261727
31,2,2,1.0435654298261727
31,2,3,1.0435654298261727
31,3,0,1.0435654298261727
31,3,1,1.0435654298261727
31,3,2,1.0435654298261727
31,3,3,1.0435654298261727
31,4,0,1.0435654298261727
31,4,1,1.0435654298261727
31,4,2,1.0435654298261727
31,4,3,1.0435654298261727
31,5,0,1.0371308596523456
31,5,1,0.9773248530856249
31,5,2,0.9810453171497681
31,5,3,1.0403481447392597
31,6,0,0.9725655899911118
31,6,1,1.0371308596523456
31,6,2,1.0339135745654326
31,6,3,0.9669241924933349
31,7,0,0.9725655899911118
31,7,1,1.0371308596523456
31,7,2,1.0339135745654326
31,7,3,0.9669241924933349
31,8,0,0.9725655899911118
31,8,1,1.0371308596523456
31,8,2,1.0339135745654326
31,8,3,0.9669241924933349
31,9,0,1.010870873808744
31,9,1,0.9959890175521744
31,9,2,1.0306962894785188
31,9,3,1.0371308596523456
31,10,0,1.0007725774800011
31,10,1,1.0339135745654326
31,10,2,1.0306962894785188
31,10,3,0.9725655899911118
31,11,0,1.0007725774800011
31,11,1,1.0339135745654326
31,11,2,1.0306962894785188
31,11,3,0.9725655899911118
31,12,0,1.0007725774800011
31,12,1,1.0339135745654326
31,12,2,1.0306962894785188
31,12,3,0.9725655899911118
31,13,0,1.0064139749777785
31,13,1,0.9838483849866674
31,13,2,0.9894897824844457
31,13,3,1.0339135745654326
31,14,0,1.0064139749777785
31,14,1,0.9838483849866674
31,14,2,0.9894897824844457
31,14,3,0.9782069874888897
31,15,0,1.0064139749777785
31,15,1,0.9838483849866674
31,15,2,0.9894897824844457
31,15,3,0.9782069874888897
31,16,0,1.0064139749777785
31,16,1,0.9838483849866674
31,16,2,0.9894897824844457
31,16,3,0.9782069874888897
31,17,0,1.0064139749777785
31,17,1,0.9838483849866674
31,17,2,0.9894897824844457
31,17,3,0.9782069874888897
31,18,0,1.0339135745654326
31,18,1,0.9782069874888897
31,18,2,0.9838483849866674
31,18,3,1.0360729979498502
31,19,0,1.0339135745654326
31,19,1,1.0339135745654326
31,19,2,1.0306962894785188
31,19,3,0.9725655899911118
31,20,0,1.0371308596523456
31,20,1,0.9782069874888897
31,20,2,0.9725655899911118
31,20,3,1.0371308596523456
31,21,0,0.9725655899911118
31,21,1,1.0339135745654326
31,21,2,0.9725655899911118
31,21,3,0.9725655899911118
31,22,0,0.9669241924933349
31,22,1,0.9669241924933349
31,22,2,0.9669241924933349
31,22,3,1.0403481447392597
31,23,0,0.9669241924933349
31,23,1,0.9669241924933349
31,23,2,0.9669241924933349
31,23,3,1.0403481447392597
32,0,0,1.0352950822735802
32,0,1,1.0352950822735802
32,0,2,1.0352950822735802
32,0,3,1.0352950822735802
32,1,0,1.0352950822735802
32,1,1,1.0352950822735802
32,1,2,1.0352950822735802
32,1,3,1.0352950822735802
32,2,0,1.0352950822735802
32,2,1,1.0352950822735802
32,2,2,1.0352950822735802
32,2,3,1.0352950822735802
32,3,0,1.0352950822735802
32,3,1,1.0352950822735802
32,3,2,1.0352950822735802
32,3,3,1.0352950822735802
32,4,0,1.0352950822735802
32,4,1,1.0352950822735802
32,4,2,1.0352950822735802
32,4,3,1.0352950822735802
32,5,0,1.0205901645471607
32,5,1,0.9607841579804394
32,5,2,0.960369448268286
32,5,3,1.0279426234103706
32,6,0,0.9560248948859262
32,6,1,1.0205901645471607
32,6,2,1.0132377056839508
32,6,3,0.9545186711644454
32,7,0,0.9560248948859262
32,7,1,1.0205901645471607
32,7,2,1.0132377056839508
32,7,3,0.9545186711644454
32,8,0,0.9560248948859262
32,8,1,1.0205901645471607
32,8,2,1.0132377056839508
32,8,3,0.9545186711644454
32,9,0,0.9736543098220777
32,9,1,0.975313148670692
32,9,2,1.005885246820741
32,9,3,1.0205901645471607
32,10,0,0.9635560134933344
32,10,1,1.0132377056839508
32,10,2,1.005885246820741
32,10,3,0.9560248948859262
32,11,0,0.9635560134933344
32,11,1,1.0132377056839508
32,11,2,1.005885246820741
32,11,3,0.9560248948859262
32,12,0,0.9635560134933344
32,12,1,1.0132377056839508
32,12,2,1.005885246820741
32,12,3,0.9560248948859262
32,13,0,0.9650622372148154
32,13,1,0.9590373423288893
32,13,2,0.9605435660503713
32,13,3,1.0132377056839508
32,14,0,0.9650622372148154
32,14,1,0.9590373423288893
32,14,2,0.9605435660503713
32,14,3,0.9575311186074081
32,15,0,0.9650622372148154
32,15,1,0.9590373423288893
32,15,2,0.9605435660503713
32,15,3,0.9575311186074081
32,16,0,0.9650622372148154
32,16,1,0.9590373423288893
32,16,2,0.9605435660503713
32,16,3,0.9575311186074081
32,17,0,0.9650622372148154
32,17,1,0.9590373423288893
32,17,2,0.9605435660503713
32,17,3,0.9575311186074081
32,18,0,1.0132377056839508
32,18,1,0.9575311186074081
32,18,2,0.9590373423288893
32,18,3,1.019532302844665
32,19,0,1.0132377056839508
32,19,1,1.0132377056839508
32,19,2,1.005885246820741
32,19,3,0.9560248948859262
32,20,0,1.0205901645471607
32,20,1,0.9575311186074081
32,20,2,0.9560248948859262
32,20,3,1.0205901645471607
32,21,0,0.9560248948859262
32,21,1,1.0132377056839508
32,21,2,0.9560248948859262
32,21,3,0.9560248948859262
32,22,0,0.9545186711644454
32,22,1,0.9545186711644454
32,22,2,0.9545186711644454
32,22,3,1.0279426234103706
32,23,0,0.9545186711644454
32,23,1,0.9545186711644454
32,23,2,0.9545186711644454
32,23,3,1.0279426234103706
33,0,0,1.0346893238536077
33,0,1,1.0346893238536077
33,0,2,1.0346893238536077
33,0,3,1.0346893238536077
33,1,0,1.0346893238536077
33,1,1,1.0346893238536077
33,1,2,1.0346893238536077
33,1,3,1.0346893238536077
33,2,0,1.0346893238536077
33,2,1,1.0346893238536077
33,2,2,1.0346893238536077
33,2,3,1.0346893238536077
33,3,0,1.0346893238536077
33,3,1,1.0346893238536077
33,3,2,1.0346893238536077
33,3,3,1.0346893238536077
33,4,0,1.0346893238536077
33,4,1,1.0346893238536077
33,4,2,1.0346893238536077
33,4,3,1.0346893238536077
33,5,0,1.0193786477072155
33,5,1,0.9595726411404942
33,5,2,0.9588550522183545
33,5,3,1.0270339857804116
33,6,0,0.9548133780459811
33,6,1,1.0193786477072155
33,6,2,1.0117233096340195
33,6,3,0.9536100335344866
33,7,0,0.9548133780459811
33,7,1,1.0193786477072155
33,7,2,1.0117233096340195
33,7,3,0.9536100335344866
33,8,0,0.9548133780459811
33,8,1,1.0193786477072155
33,8,2,1.0117233096340195
33,8,3,0.9536100335344866
33,9,0,0.9709283969322011
33,9,1,0.9737987526207605
33,9,2,1.0040679715608234
33,9,3,1.0193786477072155
33,10,0,0.9608301006034579
33,10,1,1.0117233096340195
33,10,2,1.0040679715608234
33,10,3,0.9548133780459811
33,11,0,0.9608301006034579
33,11,1,1.0117233096340195
33,11,2,1.0040679715608234
33,11,3,0.9548133780459811
33,12,0,0.9608301006034579
33,12,1,1.0117233096340195
33,12,2,1.0040679715608234
33,12,3,0.9548133780459811
33,13,0,0.9620334451149526
33,13,1,0.9572200670689716
33,13,2,0.9584234115804673
33,13,3,1.0117233096340195
33,14,0,0.9620334451149526
33,14,1,0.9572200670689716
33,14,2,0.9584234115804673
33,14,3,0.9560167225574767
33,15,0,0.9620334451149526
33,15,1,0.9572200670689716
33,15,2,0.9584234115804673
33,15,3,0.9560167225574767
33,16,0,0.9620334451149526
33,16,1,0.9572200670689716
33,16,2,0.9584234115804673
33,16,3,0.9560167225574767
33,17,0,0.9620334451149526
33,17,1,0.9572200670689716
33,17,2,0.9584234115804673
33,17,3,0.9560167225574767
33,18,0,1.0117233096340195
33,18,1,0.9560167225574767
33,18,2,0.9572200670689716
33,18,3,1.0183207860047199
33,19,0,1.0117233096340195
33,19,1,1.0117233096340195
33,19,2,1.0040679715608234
33,19,3,0.9548133780459811
33,20,0,1.0193786477072155
33,20,1,0.9560167225574767
33,20,2,0.9548133780459811
33,20,3,1.0193786477072155
33,21,0,0.9548133780459811
33,21,1,1.0117233096340195
33,21,2,0.9548133780459811
33,21,3,0.9548133780459811
33,22,0,0.9536100335344866
33,22,1,0.9536100335344866
33,22,2,0.9536100335344866
33,22,3,1.0270339857804116
33,23,0,0.9536100335344866
33,23,1,0.9536100335344866
33,23,2,0.9536100335344866
33,23,3,1.0270339857804116
34,0,0,1.0343424490091633
34,0,1,1.0343424490091633
34,0,2,1.0343424490091633
34,0,3,1.0343424490091633
34,1,0,1.0343424490091633
34,1,1,1.0343424490091633
34,1,2,1.0343424490091633
34,1,3,1.0343424490091633
34,2,0,1.0343424490091633
34,2,1,1.0343424490091633
34,2,2,1.0343424490091633
34,2,3,1.0343424490091633
34,3,0,1.0343424490091633
34,3,1,1.0343424490091633
34,3,2,1.0343424490091633
34,3,3,1.0343424490091633
34,4,0,1.0343424490091633
34,4,1,1.0343424490091633
34,4,2,1.0343424490091633
34,4,3,1.0343424490091633
34,5,0,1.0186848980183267
34,5,1,0.9588788914516053
34,5,2,0.9579878651072434
34,5,3,1.026513673513745
34,6,0,0.9541196283570922
34,6,1,1.0186848980183267
34,6,2,1.0108561225229085
34,6,3,0.9530897212678199
34,7,0,0.9541196283570922
34,7,1,1.0186848980183267
34,7,2,1.0108561225229085
34,7,3,0.9530897212678199
34,8,0,0.9541196283570922
34,8,1,1.0186848980183267
34,8,2,1.0108561225229085
34,8,3,0.9530897212678199
34,9,0,0.9693674601322011
34,9,1,0.9729315655096494
34,9,2,1.00302734702749
34,9,3,1.0186848980183267
34,10,0,0.9592691638034578
34,10,1,1.0108561225229085
34,10,2,1.00302734702749
34,10,3,0.9541196283570922
34,11,0,0.9592691638034578
34,11,1,1.0108561225229085
34,11,2,1.00302734702749
34,11,3,0.9541196283570922
34,12,0,0.9592691638034578
34,12,1,1.0108561225229085
34,12,2,1.00302734702749
34,12,3,0.9541196283570922
34,13,0,0.9602990708927304
34,13,1,0.9561794425356382
34,13,2,0.9572093496249118
34,13,3,1.0108561225229085
34,14,0,0.9602990708927304
34,14,1,0.9561794425356382
34,14,2,0.9572093496249118
34,14,3,0.9551495354463656
34,15,0,0.9602990708927304
34,15,1,0.9561794425356382
34,15,2,0.9572093496249118
34,15,3,0.9551495354463656
34,16,0,0.9602990708927304
34,16,1,0.9561794425356382
34,16,2,0.9572093496249118
34,16,3,0.9551495354463656
34,17,0,0.9602990708927304
34,17,1,0.9561794425356382
34,17,2,0.9572093496249118
34,17,3,0.9551495354463656
34,18,0,1.0108561225229085
34,18,1,0.9551495354463656
34,18,2,0.9561794425356382
34,18,3,1.017627036315831
34,19,0,1.0108561225229085
34,19,1,1.0108561225229085
34,19,2,1.00302734702749
34,19,3,0.9541196283570922
34,20,0,1.0186848980183267
34,20,1,0.9551495354463656
34,20,2,0.9541196283570922
34,20,3,1.0186848980183267
34,21,0,0.9541196283570922
34,21,1,1.0108561225229085
34,21,2,0.9541196283570922
34,21,3,0.9541196283570922
34,22,0,0.9530897212678199
34,22,1,0.9530897212678199
34,22,2,0.9530897212678199
34,22,3,1.026513673513745
34,23,0,0.9530897212678199
34,23,1,0.9530897212678199
34,23,2,0.9530897212678199
34,23,3,1.026513673513745
35,0,0,1.0341038753804115
35,0,1,1.0341038753804115
35,0,2,1.0341038753804115
35,0,3,1.0341038753804115
35,1,0,1.0341038753804115
35,1,1,1.0341038753804115
35,1,2,1.0341038753804115
35,1,3,1.0341038753804115
35,2,0,1.0341038753804115
35,2,1,1.0341038753804115
35,2,2,1.0341038753804115
35,2,3,1.0341038753804115
35,3,0,1.0341038753804115
35,3,1,1.0341038753804115
35,3,2,1.0341038753804115
35,3,3,1.0341038753804115
35,4,0,1.0341038753804115
35,4,1,1.0341038753804115
35,4,2,1.0341038753804115
35,4,3,1.0341038753804115
35,5,0,1.0182077507608234
35,5,1,0.9584017441941018
35,5,2,0.9573914310353642
35,5,3,1.0261558130706174
35,6,0,0.9536424810995887
35,6,1,1.0182077507608234
35,6,2,1.010259688451029
35,6,3,0.9527318608246923
35,7,0,0.9536424810995887
35,7,1,1.0182077507608234
35,7,2,1.010259688451029
35,7,3,0.9527318608246923
35,8,0,0.9536424810995887
35,8,1,1.0182077507608234
35,8,2,1.010259688451029
35,8,3,0.9527318608246923
35,9,0,0.9682938788028184
35,9,1,0.9723351314377702
35,9,2,1.0023116261412348
35,9,3,1.0182077507608234
35,10,0,0.9581955824740751
35,10,1,1.010259688451029
35,10,2,1.0023116261412348
35,10,3,0.9536424810995887
35,11,0,0.9581955824740751
35,11,1,1.010259688451029
35,11,2,1.0023116261412348
35,11,3,0.9536424810995887
35,12,0,0.9581955824740751
35,12,1,1.010259688451029
35,12,2,1.0023116261412348
35,12,3,0.9536424810995887
35,13,0,0.9591062027489718
35,13,1,0.9554637216493831
35,13,2,0.9563743419242807
35,13,3,1.010259688451029
35,14,0,0.9591062027489718
35,14,1,0.9554637216493831
35,14,2,0.9563743419242807
35,14,3,0.9545531013744863
35,15,0,0.9591062027489718
35,15,1,0.9554637216493831
35,15,2,0.9563743419242807
35,15,3,0.9545531013744863
35,16,0,0.9591062027489718
35,16,1,0.9554637216493831
35,16,2,0.9563743419242807
35,16,3,0.9545531013744863
35,17,0,0.9591062027489718
35,17,1,0.9554637216493831
35,17,2,0.9563743419242807
35,17,3,0.9545531013744863
35,18,0,1.010259688451029
35,18,1,0.9545531013744863
35,18,2,0.9554637216493831
35,18,3,1.0171498890583277
35,19,0,1.010259688451029
35,19,1,1.010259688451029
35,19,2,1.0023116261412348
35,19,3,0.9536424810995887
35,20,0,1.0182077507608234
35,20,1,0.9545531013744863
35,20,2,0.9536424810995887
35,20,3,1.0182077507608234
35,21,0,0.9536424810995887
35,21,1,1.010259688451029
35,21,2,0.9536424810995887
35,21,3,0.9536424810995887
35,22,0,0.9527318608246923
35,22,1,0.9527318608246923
35,22,2,0.9527318608246923
35,22,3,1.0261558130706174
35,23,0,0.9527318608246923
35,23,1,0.9527318608246923
35,23,2,0.9527318608246923
35,23,3,1.0261558130706174
36,0,0,1.034026384990288
36,0,1,1.034026384990288
36,0,2,1.034026384990288
36,0,3,1.034026384990288
36,1,0,1.034026384990288
36,1,1,1.034026384990288
36,1,2,1.034026384990288
36,1,3,1.034026384990288
36,2,0,1.034026384990288
36,2,1,1.034026384990288
36,2,2,1.034026384990288
36,2,3,1.034026384990288
36,3,0,1.034026384990288
36,3,1,1.034026384990288
36,3,2,1.034026384990288
36,3,3,1.034026384990288
36,4,0,1.034026384990288
36,4,1,1.034026384990288
36,4,2,1.034026384990288
36,4,3,1.034026384990288
36,5,0,1.0180527699805764
36,5,1,0.958246763413855
36,5,2,0.9571977050600555
36,5,3,1.0260395774854323
36,6,0,0.9534875003193418
36,6,1,1.0180527699805764
36,6,2,1.0100659624757204
36,6,3,0.9526156252395072
36,7,0,0.9534875003193418
36,7,1,1.0180527699805764
36,7,2,1.0100659624757204
36,7,3,0.9526156252395072
36,8,0,0.9534875003193418
36,8,1,1.0180527699805764
36,8,2,1.0100659624757204
36,8,3,0.9526156252395072
36,9,0,0.9679451720472628
36,9,1,0.9721414054624615
36,9,2,1.0020791549708645
36,9,3,1.0180527699805764
36,10,0,0.9578468757185196
36,10,1,1.0100659624757204
36,10,2,1.0020791549708645
36,10,3,0.9534875003193418
36,11,0,0.9578468757185196
36,11,1,1.0100659624757204
36,11,2,1.0020791549708645
36,11,3,0.9534875003193418
36,12,0,0.9578468757185196
36,12,1,1.0100659624757204
36,12,2,1.0020791549708645
36,12,3,0.9534875003193418
36,13,0,0.9587187507983546
36,13,1,0.9552312504790127
36,13,2,0.9561031255588486
36,13,3,1.0100659624757204
36,14,0,0.9587187507983546
36,14,1,0.9552312504790127
36,14,2,0.9561031255588486
36,14,3,0.9543593753991777
36,15,0,0.9587187507983546
36,15,1,0.9552312504790127
36,15,2,0.9561031255588486
36,15,3,0.9543593753991777
36,16,0,0.9587187507983546
36,16,1,0.9552312504790127
36,16,2,0.9561031255588486
36,16,3,0.9543593753991777
36,17,0,0.9587187507983546
36,17,1,0.9552312504790127
36,17,2,0.9561031255588486
36,17,3,0.9543593753991777
36,18,0,1.0100659624757204
36,18,1,0.9543593753991777
36,18,2,0.9552312504790127
36,18,3,1.0169949082780807
36,19,0,1.0100659624757204
36,19,1,1.0100659624757204
36,19,2,1.0020791549708645
36,19,3,0.9534875003193418
36,20,0,1.0180527699805764
36,20,1,0.9543593753991777
36,20,2,0.9534875003193418
36,20,3,1.0180527699805764
36,21,0,0.9534875003193418
36,21,1,1.0100659624757204
36,21,2,0.9534875003193418
36,21,3,0.9534875003193418
36,22,0,0.9526156252395072
36,22,1,0.9526156252395072
36,22,2,0.9526156252395072
36,22,3,1.0260395774854323
36,23,0,0.9526156252395072
36,23,1,0.9526156252395072
36,23,2,0.9526156252395072
36,23,3,1.0260395774854323
37,0,0,1.0436765465125926
37,0,1,1.0436765465125926
37,0,2,1.0436765465125926
37,0,3,1.0436765465125926
37,1,0,1.0436765465125926
37,1,1,1.0436765465125926
37,1,2,1.0436765465125926
37,1,3,1.0436765465125926
37,2,0,1.0436765465125926
37,2,1,1.0436765465125926
37,2,2,1.0436765465125926
37,2,3,1.0436765465125926
37,3,0,1.0436765465125926
37,3,1,1.0436765465125926
37,3,2,1.0436765465125926
37,3,3,1.0436765465125926
37,4,0,1.0436765465125926
37,4,1,1.0436765465125926
37,4,2,1.0436765465125926
37,4,3,1.0436765465125926
37,5,0,1.037353093025185
37,5,1,0.9775470864584644
37,5,2,0.9813231088658174
37,5,3,1.0405148197688894
37,6,0,0.9727878233639513
37,6,1,1.037353093025185
37,6,2,1.0341913662814821
37,6,3,0.9670908675229646
37,7,0,0.9727878233639513
37,7,1,1.037353093025185
37,7,2,1.0341913662814821
37,7,3,0.9670908675229646
37,8,0,0.9727878233639513
37,8,1,1.037353093025185
37,8,2,1.0341913662814821
37,8,3,0.9670908675229646
37,9,0,1.0113708988976329
37,9,1,0.9962668092682238
37,9,2,1.031029639537778
37,9,3,1.037353093025185
37,10,0,1.00127260256889
37,10,1,1.0341913662814821
37,10,2,1.031029639537778
37,10,3,0.9727878233639513
37,11,0,1.00127260256889
37,11,1,1.0341913662814821
37,11,2,1.031029639537778
37,11,3,0.9727878233639513
37,12,0,1.00127260256889
37,12,1,1.0341913662814821
37,12,2,1.031029639537778
37,12,3,0.9727878233639513
37,13,0,1.0069695584098772
37,13,1,0.9841817350459267
37,13,2,0.9898786908869149
37,13,3,1.0341913662814821
37,14,0,1.0069695584098772
37,14,1,0.9841817350459267
37,14,2,0.9898786908869149
37,14,3,0.978484779204939
37,15,0,1.0069695584098772
37,15,1,0.9841817350459267
37,15,2,0.9898786908869149
37,15,3,0.978484779204939
37,16,0,1.0069695584098772
37,16,1,0.9841817350459267
37,16,2,0.9898786908869149
37,16,3,0.978484779204939
37,17,0,1.0069695584098772
37,17,1,0.9841817350459267
37,17,2,0.9898786908869149
37,17,3,0.978484779204939
37,18,0,1.0341913662814821
37,18,1,0.978484779204939
37,18,2,0.9841817350459267
37,18,3,1.0362952313226896
37,19,0,1.0341913662814821
37,19,1,1.0341913662814821
37,19,2,1.031029639537778
37,19,3,0.9727878233639513
37,20,0,1.037353093025185
37,20,1,0.978484779204939
37,20,2,0.9727878233639513
37,20,3,1.037353093025185
37,21,0,0.9727878233639513
37,21,1,1.0341913662814821
37,21,2,0.9727878233639513
37,21,3,0.9727878233639513
37,22,0,0.9670908675229646
37,22,1,0.9670908675229646
37,22,2,0.9670908675229646
37,22,3,1.0405148197688894
37,23,0,0.9670908675229646
37,23,1,0.9670908675229646
37,23,2,0.9670908675229646
37,23,3,1.0405148197688894
38,0,0,1.0359863175926476
38,0,1,1.0359863175926476
38,0,2,1.0359863175926476
38,0,3,1.0359863175926476
38,1,0,1.0359863175926476
38,1,1,1.0359863175926476
38,1,2,1.0359863175926476
38,1,3,1.0359863175926476
38,2,0,1.0359863175926476
38,2,1,1.0359863175926476
38,2,2,1.0359863175926476
38,2,3,1.0359863175926476
38,3,0,1.0359863175926476
38,3,1,1.0359863175926476
38,3,2,1.0359863175926476
38,3,3,1.0359863175926476
38,4,0,1.0359863175926476
38,4,1,1.0359863175926476
38,4,2,1.0359863175926476
38,4,3,1.0359863175926476
38,5,0,1.0219726351852951
38,5,1,0.9621666286185738
38,5,2,0.962097536565954
38,5,3,1.0289794763889715
38,6,0,0.9574073655240607
38,6,1,1.0219726351852951
38,6,2,1.0149657939816188
38,6,3,0.9555555241430462
38,7,0,0.9574073655240607
38,7,1,1.0219726351852951
38,7,2,1.0149657939816188
38,7,3,0.9555555241430462
38,8,0,0.9574073655240607
38,8,1,1.0219726351852951
38,8,2,1.0149657939816188
38,8,3,0.9555555241430462
38,9,0,0.9767648687578802
38,9,1,0.97704123696836
38,9,2,1.0079589527779427
38,9,3,1.0219726351852951
38,10,0,0.9666665724291369
38,10,1,1.0149657939816188
38,10,2,1.0079589527779427
38,10,3,0.9574073655240607
38,11,0,0.9666665724291369
38,11,1,1.0149657939816188
38,11,2,1.0079589527779427
38,11,3,0.9574073655240607
38,12,0,0.9666665724291369
38,12,1,1.0149657939816188
38,12,2,1.0079589527779427
38,12,3,0.9574073655240607
38,13,0,0.9685184138101516
38,13,1,0.961111048286091
38,13,2,0.9629628896671065
38,13,3,1.0149657939816188
38,14,0,0.9685184138101516
38,14,1,0.961111048286091
38,14,2,0.9629628896671065
38,14,3,0.9592592069050762
38,15,0,0.9685184138101516
38,15,1,0.961111048286091
38,15,2,0.9629628896671065
38,15,3,0.9592592069050762
38,16,0,0.9685184138101516
38,16,1,0.961111048286091
38,16,2,0.9629628896671065
38,16,3,0.9592592069050762
38,17,0,0.9685184138101516
38,17,1,0.961111048286091
38,17,2,0.9629628896671065
38,17,3,0.9592592069050762
38,18,0,1.0149657939816188
38,18,1,0.9592592069050762
38,18,2,0.961111048286091
38,18,3,1.0209147734827995
38,19,0,1.0149657939816188
38,19,1,1.0149657939816188
38,19,2,1.0079589527779427
38,19,3,0.9574073655240607
38,20,0,1.0219726351852951
38,20,1,0.9592592069050762
38,20,2,0.9574073655240607
38,20,3,1.0219726351852951
38,21,0,0.9574073655240607
38,21,1,1.0149657939816188
38,21,2,0.9574073655240607
38,21,3,0.9574073655240607
38,22,0,0.9555555241430462
38,22,1,0.9555555241430462
38,22,2,0.9555555241430462
38,22,3,1.0289794763889715
38,23,0,0.9555555241430462
38,23,1,0.9555555241430462
38,23,2,0.9555555241430462
38,23,3,1.0289794763889715
39,0,0,1.0353186868486146
39,0,1,1.0353186868486146
39,0,2,1.0353186868486146
39,0,3,1.0353186868486146
39,1,0,1.0353186868486146
39,1,1,1.0353186868486146
39,1,2,1.0353186868486146
39,1,3,1.0353186868486146
39,2,0,1.0353186868486146
39,2,1,1.0353186868486146
39,2,2,1.0353186868486146
39,2,3,1.0353186868486146
39,3,0,1.0353186868486146
39,3,1,1.0353186868486146
39,3,2,1.0353186868486146
39,3,3,1.0353186868486146
39,4,0,1.0353186868486146
39,4,1,1.0353186868486146
39,4,2,1.0353186868486146
39,4,3,1.0353186868486146
39,5,0,1.0206373736972292
39,5,1,0.960831367130508
39,5,2,0.9604284597058717
39,5,3,1.027978030272922
39,6,0,0.9560721040359949
39,6,1,1.0206373736972292
39,6,2,1.0132967171215366
39,6,3,0.9545540780269969
39,7,0,0.9560721040359949
39,7,1,1.0206373736972292
39,7,2,1.0132967171215366
39,7,3,0.9545540780269969
39,8,0,0.9560721040359949
39,8,1,1.0206373736972292
39,8,2,1.0132967171215366
39,8,3,0.9545540780269969
39,9,0,0.973760530409732
39,9,1,0.9753721601082777
39,9,2,1.005956060545844
39,9,3,1.0206373736972292
39,10,0,0.9636622340809887
39,10,1,1.0132967171215366
39,10,2,1.005956060545844
39,10,3,0.9560721040359949
39,11,0,0.9636622340809887
39,11,1,1.0132967171215366
39,11,2,1.005956060545844
39,11,3,0.9560721040359949
39,12,0,0.9636622340809887
39,12,1,1.0132967171215366
39,12,2,1.005956060545844
39,12,3,0.9560721040359949
39,13,0,0.9651802600899869
39,13,1,0.9591081560539921
39,13,2,0.9606261820629913
39,13,3,1.0132967171215366
39,14,0,0.9651802600899869
39,14,1,0.9591081560539921
39,14,2,0.9606261820629913
39,14,3,0.9575901300449938
39,15,0,0.9651802600899869
39,15,1,0.9591081560539921
39,15,2,0.9606261820629913
39,15,3,0.9575901300449938
39,16,0,0.9651802600899869
39,16,1,0.9591081560539921
39,16,2,0.9606261820629913
39,16,3,0.9575901300449938
39,17,0,0.9651802600899869
39,17,1,0.9591081560539921
39,17,2,0.9606261820629913
39,17,3,0.9575901300449938
39,18,0,1.0132967171215366
39,18,1,0.9575901300449938
39,18,2,0.9591081560539921
39,18,3,1.0195795119947335
39,19,0,1.0132967171215366
39,19,1,1.0132967171215366
39,19,2,1.005956060545844
39,19,3,0.9560721040359949
39,20,0,1.0206373736972292
39,20,1,0.9575901300449938
39,20,2,0.9560721040359949
39,20,3,1.0206373736972292
39,21,0,0.9560721040359949
39,21,1,1.0132967171215366
39,21,2,0.9560721040359949
39,21,3,0.9560721040359949
39,22,0,0.9545540780269969
39,22,1,0.9545540780269969
39,22,2,0.9545540780269969
39,22,3,1.027978030272922
39,23,0,0.9545540780269969
39,23,1,0.9545540780269969
39,23,2,0.9545540780269969
39,23,3,1.027978030272922
40,0,0,1.0323997145496846
40,0,1,1.0323997145496846
40,0,2,1.0323997145496846
40,0,3,1.0323997145496846
40,1,0,1.0323997145496846
40,1,1,1.0323997145496846
40,1,2,1.0323997145496846
40,1,3,1.0323997145496846
40,2,0,1.0323997145496846
40,2,1,1.0323997145496846
40,2,2,1.0323997145496846
40,2,3,1.0323997145496846
40,3,0,1.0323997145496846
40,3,1,1.0323997145496846
40,3,2,1.0323997145496846
40,3,3,1.0323997145496846
40,4,0,1.0323997145496846
40,4,1,1.0323997145496846
40,4,2,1.0323997145496846
