L_e,T,D,f_l
39,17,1,0.042036000000000004
39,17,2,0.049042
39,17,3,0.03502999999999999
39,18,0,0.03502999999999999
39,18,1,0.03502999999999999
39,18,2,0.042036000000000004
39,18,3,0.028024000000000004
39,19,0,0.03502999999999999
39,19,1,0.03502999999999999
39,19,2,0.042036000000000004
39,19,3,0.028024000000000004
39,20,0,0.028024000000000004
39,20,1,0.03502999999999999
39,20,2,0.028024000000000004
39,20,3,0.028024000000000004
39,21,0,0.028024000000000004
39,21,1,0.03502999999999999
39,21,2,0.028024000000000004
39,21,3,0.028024000000000004
39,22,0,0.021018000000000002
39,22,1,0.021018000000000002
39,22,2,0.021018000000000002
39,22,3,0.021018000000000002
39,23,0,0.021018000000000002
39,23,1,0.021018000000000002
39,23,2,0.021018000000000002
39,23,3,0.021018000000000002
40,0,0,-0.017304800000000002
40,0,1,-0.017304800000000002
40,0,2,-0.017304800000000002
40,0,3,-0.017304800000000002
40,1,0,-0.017304800000000002
40,1,1,-0.017304800000000002
40,1,2,-0.017304800000000002
40,1,3,-0.017304800000000002
40,2,0,-0.017304800000000002
40,2,1,-0.017304800000000002
40,2,2,-0.017304800000000002
40,2,3,-0.017304800000000002
40,3,0,-0.017304800000000002
40,3,1,-0.017304800000000002
40,3,2,-0.017304800000000002
40,3,3,-0.017304800000000002
40,4,0,-0.017304800000000002
40,4,1,-0.017304800000000002
40,4,2,-0.017304800000000002
40,4,3,-0.017304800000000002
40,5,0,-0.034609600000000004
40,5,1,-0.034609600000000004
40,5,2,-0.043261999999999995
40,5,3,-0.0259572
40,6,0,-0.034609600000000004
40,6,1,-0.034609600000000004
40,6,2,-0.043261999999999995
40,6,3,-0.0259572
40,7,0,-0.034609600000000004
40,7,1,-0.034609600000000004
40,7,2,-0.043261999999999995
40,7,3,-0.0259572
40,8,0,-0.034609600000000004
40,8,1,-0.034609600000000004
40,8,2,-0.043261999999999995
40,8,3,-0.0259572
40,9,0,-0.07787160000000001
40,9,1,-0.043261999999999995
40,9,2,-0.0519144
40,9,3,-0.034609600000000004
40,10,0,-0.07787160000000001
40,10,1,-0.043261999999999995
40,10,2,-0.0519144
40,10,3,-0.034609600000000004
40,11,0,-0.07787160000000001
40,11,1,-0.043261999999999995
40,11,2,-0.0519144
40,11,3,-0.034609600000000004
40,12,0,-0.07787160000000001
40,12,1,-0.043261999999999995
40,12,2,-0.0519144
40,12,3,-0.034609600000000004
40,13,0,-0.08652399999999999
40,13,1,-0.0519144
40,13,2,-0.0605668
40,13,3,-0.043261999999999995
40,14,0,-0.08652399999999999
40,14,1,-0.0519144
40,14,2,-0.0605668
40,14,3,-0.043261999999999995
40,15,0,-0.08652399999999999
40,15,1,-0.0519144
40,15,2,-0.0605668
40,15,3,-0.043261999999999995
40,16,0,-0.08652399999999999
40,16,1,-0.0519144
40,16,2,-0.0605668
40,16,3,-0.043261999999999995
40,17,0,-0.08652399999999999
40,17,1,-0.0519144
40,17,2,-0.0605668
40,17,3,-0.043261999999999995
40,18,0,-0.043261999999999995
40,18,1,-0.043261999999999995
40,18,2,-0.0519144
40,18,3,-0.034609600000000004
40,19,0,-0.043261999999999995
40,19,1,-0.043261999999999995
40,19,2,-0.0519144
40,19,3,-0.034609600000000004
40,20,0,-0.034609600000000004
40,20,1,-0.043261999999999995
40,20,2,-0.034609600000000004
40,20,3,-0.034609600000000004
40,21,0,-0.034609600000000004
40,21,1,-0.043261999999999995
40,21,2,-0.034609600000000004
40,21,3,-0.034609600000000004
40,22,0,-0.0259572
40,22,1,-0.0259572
40,22,2,-0.0259572
40,22,3,-0.0259572
40,23,0,-0.0259572
40,23,1,-0.0259572
40,23,2,-0.0259572
40,23,3,-0.0259572
41,0,0,0.010271200000000001
41,0,1,0.010271200000000001
41,0,2,0.010271200000000001
41,0,3,0.010271200000000001
41,1,0,0.010271200000000001
41,1,1,0.010271200000000001
41,1,2,0.010271200000000001
41,1,3,0.010271200000000001
41,2,0,0.010271200000000001
41,2,1,0.010271200000000001
41,2,2,0.010271200000000001
41,2,3,0.010271200000000001
41,3,0,0.010271200000000001
41,3,1,0.010271200000000001
41,3,2,0.010271200000000001
41,3,3,0.010271200000000001
41,4,0,0.010271200000000001
41,4,1,0.010271200000000001
41,4,2,0.010271200000000001
41,4,3,0.010271200000000001
41,5,0,0.020542400000000002
41,5,1,0.020542400000000002
41,5,2,0.025678
41,5,3,0.0154068
41,6,0,0.020542400000000002
41,6,1,0.020542400000000002
41,6,2,0.025678
41,6,3,0.0154068
41,7,0,0.020542400000000002
41,7,1,0.020542400000000002
41,7,2,0.025678
41,7,3,0.0154068
41,8,0,0.020542400000000002
41,8,1,0.020542400000000002
41,8,2,0.025678
41,8,3,0.0154068
41,9,0,0.04622040000000001
41,9,1,0.025678
41,9,2,0.0308136
41,9,3,0.020542400000000002
41,10,0,0.04622040000000001
41,10,1,0.025678
41,10,2,0.0308136
41,10,3,0.020542400000000002
41,11,0,0.04622040000000001
41,11,1,0.025678
41,11,2,0.0308136
41,11,3,0.020542400000000002
41,12,0,0.04622040000000001
41,12,1,0.025678
41,12,2,0.0308136
41,12,3,0.020542400000000002
41,13,0,0.051356
41,13,1,0.0308136
41,13,2,0.0359492
41,13,3,0.025678
41,14,0,0.051356
41,14,1,0.0308136
41,14,2,0.0359492
41,14,3,0.025678
41,15,0,0.051356
41,15,1,0.0308136
41,15,2,0.0359492
41,15,3,0.025678
41,16,0,0.051356
41,16,1,0.0308136
41,16,2,0.0359492
41,16,3,0.025678
41,17,0,0.051356
41,17,1,0.0308136
41,17,2,0.0359492
41,17,3,0.025678
41,18,0,0.025678
41,18,1,0.025678
41,18,2,0.0308136
41,18,3,0.020542400000000002
41,19,0,0.025678
41,19,1,0.025678
41,19,2,0.0308136
41,19,3,0.020542400000000002
41,20,0,0.020542400000000002
41,20,1,0.025678
41,20,2,0.020542400000000002
41,20,3,0.020542400000000002
41,21,0,0.020542400000000002
41,21,1,0.025678
41,21,2,0.020542400000000002
41,21,3,0.020542400000000002
41,22,0,0.0154068
41,22,1,0.0154068
41,22,2,0.0154068
41,22,3,0.0154068
41,23,0,0.0154068
41,23,1,0.0154068
41,23,2,0.0154068
41,23,3,0.0154068
42,0,0,0.0056344
42,0,1,0.0056344
42,0,2,0.0056344
42,0,3,0.0056344
42,1,0,0.0056344
42,1,1,0.0056344
42,1,2,0.0056344
42,1,3,0.0056344
42,2,0,0.0056344
42,2,1,0.0056344
42,2,2,0.0056344
42,2,3,0.0056344
42,3,0,0.0056344
42,3,1,0.0056344
42,3,2,0.0056344
42,3,3,0.0056344
42,4,0,0.0056344
42,4,1,0.0056344
42,4,2,0.0056344
42,4,3,0.0056344
42,5,0,0.0112688
42,5,1,0.0112688
42,5,2,0.014086000000000001
42,5,3,0.0084516
42,6,0,0.0112688
42,6,1,0.0112688
42,6,2,0.014086000000000001
42,6,3,0.0084516
42,7,0,0.0112688
42,7,1,0.0112688
42,7,2,0.014086000000000001
42,7,3,0.0084516
42,8,0,0.0112688
42,8,1,0.0112688
42,8,2,0.014086000000000001
42,8,3,0.0084516
42,9,0,0.025354800000000004
42,9,1,0.014086000000000001
42,9,2,0.0169032
42,9,3,0.0112688
42,10,0,0.025354800000000004
42,10,1,0.014086000000000001
42,10,2,0.0169032
42,10,3,0.0112688
42,11,0,0.025354800000000004
42,11,1,0.014086000000000001
42,11,2,0.0169032
42,11,3,0.0112688
42,12,0,0.025354800000000004
42,12,1,0.014086000000000001
42,12,2,0.0169032
42,12,3,0.0112688
42,13,0,0.028172000000000003
42,13,1,0.0169032
42,13,2,0.0197204
42,13,3,0.014086000000000001
42,14,0,0.028172000000000003
42,14,1,0.0169032
42,14,2,0.0197204
42,14,3,0.014086000000000001
42,15,0,0.028172000000000003
42,15,1,0.0169032
42,15,2,0.0197204
42,15,3,0.014086000000000001
42,16,0,0.028172000000000003
42,16,1,0.0169032
42,16,2,0.0197204
42,16,3,0.014086000000000001
42,17,0,0.028172000000000003
42,17,1,0.0169032
42,17,2,0.0197204
42,17,3,0.014086000000000001
42,18,0,0.014086000000000001
42,18,1,0.014086000000000001
42,18,2,0.0169032
42,18,3,0.0112688
42,19,0,0.014086000000000001
42,19,1,0.014086000000000001
42,19,2,0.0169032
42,19,3,0.0112688
42,20,0,0.0112688
42,20,1,0.014086000000000001
42,20,2,0.0112688
42,20,3,0.0112688
42,21,0,0.0112688
42,21,1,0.014086000000000001
42,21,2,0.0112688
42,21,3,0.0112688
42,22,0,0.0084516
42,22,1,0.0084516
42,22,2,0.0084516
42,22,3,0.0084516
42,23,0,0.0084516
42,23,1,0.0084516
42,23,2,0.0084516
42,23,3,0.0084516
43,0,0,0.0028792
43,0,1,0.0028792
43,0,2,0.0028792
43,0,3,0.0028792
43,1,0,0.0028792
43,1,1,0.0028792
43,1,2,0.0028792
43,1,3,0.0028792
43,2,0,0.0028792
43,2,1,0.0028792
43,2,2,0.0028792
43,2,3,0.0028792
43,3,0,0.0028792
43,3,1,0.0028792
43,3,2,0.0028792
43,3,3,0.0028792
43,4,0,0.0028792
43,4,1,0.0028792
43,4,2,0.0028792
43,4,3,0.0028792
43,5,0,0.0057584
43,5,1,0.0057584
43,5,2,0.007198000000000001
43,5,3,0.0043188
43,6,0,0.0057584
43,6,1,0.0057584
43,6,2,0.007198000000000001
43,6,3,0.0043188
43,7,0,0.0057584
43,7,1,0.0057584
43,7,2,0.007198000000000001
43,7,3,0.0043188
43,8,0,0.0057584
43,8,1,0.0057584
43,8,2,0.007198000000000001
43,8,3,0.0043188
43,9,0,0.012956400000000003
43,9,1,0.007198000000000001
43,9,2,0.0086376
43,9,3,0.0057584
43,10,0,0.012956400000000003
43,10,1,0.007198000000000001
43,10,2,0.0086376
43,10,3,0.0057584
43,11,0,0.012956400000000003
43,11,1,0.007198000000000001
43,11,2,0.0086376
43,11,3,0.0057584
43,12,0,0.012956400000000003
43,12,1,0.007198000000000001
43,12,2,0.0086376
43,12,3,0.0057584
43,13,0,0.014396000000000003
43,13,1,0.0086376
43,13,2,0.0100772
43,13,3,0.007198000000000001
43,14,0,0.014396000000000003
43,14,1,0.0086376
43,14,2,0.0100772
43,14,3,0.007198000000000001
43,15,0,0.014396000000000003
43,15,1,0.0086376
43,15,2,0.0100772
43,15,3,0.007198000000000001
43,16,0,0.014396000000000003
43,16,1,0.0086376
43,16,2,0.0100772
43,16,3,0.007198000000000001
43,17,0,0.014396000000000003
43,17,1,0.0086376
43,17,2,0.0100772
43,17,3,0.007198000000000001
43,18,0,0.007198000000000001
43,18,1,0.007198000000000001
43,18,2,0.0086376
43,18,3,0.0057584
43,19,0,0.007198000000000001
43,19,1,0.007198000000000001
43,19,2,0.0086376
43,19,3,0.0057584
43,20,0,0.0057584
43,20,1,0.007198000000000001
43,20,2,0.0057584
43,20,3,0.0057584
43,21,0,0.0057584
43,21,1,0.007198000000000001
43,21,2,0.0057584
43,21,3,0.0057584
43,22,0,0.0043188
43,22,1,0.0043188
43,22,2,0.0043188
43,22,3,0.0043188
43,23,0,0.0043188
43,23,1,0.0043188
43,23,2,0.0043188
43,23,3,0.0043188
44,0,0,-0.009867
44,0,1,-0.009867
44,0,2,-0.009867
44,0,3,-0.009867
44,1,0,-0.009867
44,1,1,-0.009867
44,1,2,-0.009867
44,1,3,-0.009867
44,2,0,-0.009867
44,2,1,-0.009867
44,2,2,-0.009867
44,2,3,-0.009867
44,3,0,-0.009867
44,3,1,-0.009867
44,3,2,-0.009867
44,3,3,-0.009867
44,4,0,-0.009867
44,4,1,-0.009867
44,4,2,-0.009867
44,4,3,-0.009867
44,5,0,-0.019734
44,5,1,-0.019734
44,5,2,-0.024667500000000002
44,5,3,-0.0148005
44,6,0,-0.019734
44,6,1,-0.019734
44,6,2,-0.024667500000000002
44,6,3,-0.0148005
44,7,0,-0.019734
44,7,1,-0.019734
44,7,2,-0.024667500000000002
44,7,3,-0.0148005
44,8,0,-0.019734
44,8,1,-0.019734
44,8,2,-0.024667500000000002
44,8,3,-0.0148005
44,9,0,-0.0444015
44,9,1,-0.024667500000000002
44,9,2,-0.029601
44,9,3,-0.019734
44,10,0,-0.0444015
44,10,1,-0.024667500000000002
44,10,2,-0.029601
44,10,3,-0.019734
44,11,0,-0.0444015
44,11,1,-0.024667500000000002
44,11,2,-0.029601
44,11,3,-0.019734
44,12,0,-0.0444015
44,12,1,-0.024667500000000002
44,12,2,-0.029601
44,12,3,-0.019734
44,13,0,-0.049335000000000004
44,13,1,-0.029601
44,13,2,-0.034534499999999996
44,13,3,-0.024667500000000002
44,14,0,-0.049335000000000004
44,14,1,-0.029601
44,14,2,-0.034534499999999996
44,14,3,-0.024667500000000002
44,15,0,-0.049335000000000004
44,15,1,-0.029601
44,15,2,-0.034534499999999996
44,15,3,-0.024667500000000002
44,16,0,-0.049335000000000004
44,16,1,-0.029601
44,16,2,-0.034534499999999996
44,16,3,-0.024667500000000002
44,17,0,-0.049335000000000004
44,17,1,-0.029601
44,17,2,-0.034534499999999996
44,17,3,-0.024667500000000002
44,18,0,-0.024667500000000002
44,18,1,-0.024667500000000002
44,18,2,-0.029601
44,18,3,-0.019734
44,19,0,-0.024667500000000002
44,19,1,-0.024667500000000002
44,19,2,-0.029601
44,19,3,-0.019734
44,20,0,-0.019734
44,20,1,-0.024667500000000002
44,20,2,-0.019734
44,20,3,-0.019734
44,21,0,-0.019734
44,21,1,-0.024667500000000002
44,21,2,-0.019734
44,21,3,-0.019734
44,22,0,-0.0148005
44,22,1,-0.0148005
44,22,2,-0.0148005
44,22,3,-0.0148005
44,23,0,-0.0148005
44,23,1,-0.0148005
44,23,2,-0.0148005
44,23,3,-0.0148005
45,0,0,0.018357000000000002
45,0,1,0.018357000000000002
45,0,2,0.018357000000000002
45,0,3,0.018357000000000002
45,1,0,0.018357000000000002
45,1,1,0.018357000000000002
45,1,2,0.018357000000000002
45,1,3,0.018357000000000002
45,2,0,0.018357000000000002
45,2,1,0.018357000000000002
45,2,2,0.018357000000000002
45,2,3,0.018357000000000002
45,3,0,0.018357000000000002
45,3,1,0.018357000000000002
45,3,2,0.018357000000000002
45,3,3,0.018357000000000002
45,4,0,0.018357000000000002
45,4,1,0.018357000000000002
45,4,2,0.018357000000000002
45,4,3,0.018357000000000002
45,5,0,0.036714000000000004
45,5,1,0.036714000000000004
45,5,2,0.045892499999999996
45,5,3,0.027535499999999997
45,6,0,0.036714000000000004
45,6,1,0.036714000000000004
45,6,2,0.045892499999999996
45,6,3,0.027535499999999997
45,7,0,0.036714000000000004
45,7,1,0.036714000000000004
45,7,2,0.045892499999999996
45,7,3,0.027535499999999997
45,8,0,0.036714000000000004
45,8,1,0.036714000000000004
45,8,2,0.045892499999999996
45,8,3,0.027535499999999997
45,9,0,0.08260650000000001
45,9,1,0.045892499999999996
45,9,2,0.055070999999999995
45,9,3,0.036714000000000004
45,10,0,0.08260650000000001
45,10,1,0.045892499999999996
45,10,2,0.055070999999999995
45,10,3,0.036714000000000004
45,11,0,0.08260650000000001
45,11,1,0.045892499999999996
45,11,2,0.055070999999999995
45,11,3,0.036714000000000004
45,12,0,0.08260650000000001
45,12,1,0.045892499999999996
45,12,2,0.055070999999999995
45,12,3,0.036714000000000004
45,13,0,0.09178499999999999
45,13,1,0.055070999999999995
45,13,2,0.0642495
45,13,3,0.045892499999999996
45,14,0,0.09178499999999999
45,14,1,0.055070999999999995
45,14,2,0.0642495
45,14,3,0.045892499999999996
45,15,0,0.09178499999999999
45,15,1,0.055070999999999995
45,15,2,0.0642495
45,15,3,0.045892499999999996
45,16,0,0.09178499999999999
45,16,1,0.055070999999999995
45,16,2,0.0642495
45,16,3,0.045892499999999996
45,17,0,0.09178499999999999
45,17,1,0.055070999999999995
45,17,2,0.0642495
45,17,3,0.045892499999999996
45,18,0,0.045892499999999996
45,18,1,0.045892499999999996
45,18,2,0.055070999999999995
45,18,3,0.036714000000000004
45,19,0,0.045892499999999996
45,19,1,0.045892499999999996
45,19,2,0.055070999999999995
45,19,3,0.036714000000000004
45,20,0,0.036714000000000004
45,20,1,0.045892499999999996
45,20,2,0.036714000000000004
45,20,3,0.036714000000000004
45,21,0,0.036714000000000004
45,21,1,0.045892499999999996
45,21,2,0.036714000000000004
45,21,3,0.036714000000000004
45,22,0,0.027535499999999997
45,22,1,0.027535499999999997
45,22,2,0.027535499999999997
45,22,3,0.027535499999999997
45,23,0,0.027535499999999997
45,23,1,0.027535499999999997
45,23,2,0.027535499999999997
45,23,3,0.027535499999999997
46,0,0,-0.0220848
46,0,1,-0.0220848
46,0,2,-0.0220848
46,0,3,-0.0220848
46,1,0,-0.0220848
46,1,1,-0.0220848
46,1,2,-0.0220848
46,1,3,-0.0220848
46,2,0,-0.0220848
46,2,1,-0.0220848
46,2,2,-0.0220848
46,2,3,-0.0220848
46,3,0,-0.0220848
46,3,1,-0.0220848
46,3,2,-0.0220848
46,3,3,-0.0220848
46,4,0,-0.0220848
46,4,1,-0.0220848
46,4,2,-0.0220848
46,4,3,-0.0220848
46,5,0,-0.0441696
46,5,1,-0.0441696
46,5,2,-0.055212
46,5,3,-0.033127199999999996
46,6,0,-0.0441696
46,6,1,-0.0441696
46,6,2,-0.055212
46,6,3,-0.033127199999999996
46,7,0,-0.0441696
46,7,1,-0.0441696
46,7,2,-0.055212
46,7,3,-0.033127199999999996
46,8,0,-0.0441696
46,8,1,-0.0441696
46,8,2,-0.055212
46,8,3,-0.033127199999999996
46,9,0,-0.09938160000000001
46,9,1,-0.055212
46,9,2,-0.06625439999999999
46,9,3,-0.0441696
46,10,0,-0.09938160000000001
46,10,1,-0.055212
46,10,2,-0.06625439999999999
46,10,3,-0.0441696
46,11,0,-0.09938160000000001
46,11,1,-0.055212
46,11,2,-0.06625439999999999
46,11,3,-0.0441696
46,12,0,-0.09938160000000001
46,12,1,-0.055212
46,12,2,-0.06625439999999999
46,12,3,-0.0441696
46,13,0,-0.110424
46,13,1,-0.06625439999999999
46,13,2,-0.0772968
46,13,3,-0.055212
46,14,0,-0.110424
46,14,1,-0.06625439999999999
46,14,2,-0.0772968
46,14,3,-0.055212
46,15,0,-0.110424
46,15,1,-0.06625439999999999
46,15,2,-0.0772968
46,15,3,-0.055212
46,16,0,-0.110424
46,16,1,-0.06625439999999999
46,16,2,-0.0772968
46,16,3,-0.055212
46,17,0,-0.110424
46,17,1,-0.06625439999999999
46,17,2,-0.0772968
46,17,3,-0.055212
46,18,0,-0.055212
46,18,1,-0.055212
46,18,2,-0.06625439999999999
46,18,3,-0.0441696
46,19,0,-0.055212
46,19,1,-0.055212
46,19,2,-0.06625439999999999
46,19,3,-0.0441696
46,20,0,-0.0441696
46,20,1,-0.055212
46,20,2,-0.0441696
46,20,3,-0.0441696
46,21,0,-0.0441696
46,21,1,-0.055212
46,21,2,-0.0441696
46,21,3,-0.0441696
46,22,0,-0.033127199999999996
46,22,1,-0.033127199999999996
46,22,2,-0.033127199999999996
46,22,3,-0.033127199999999996
46,23,0,-0.033127199999999996
46,23,1,-0.033127199999999996
46,23,2,-0.033127199999999996
46,23,3,-0.033127199999999996
47,0,0,0.002756
47,0,1,0.002756
47,0,2,0.002756
47,0,3,0.002756
47,1,0,0.002756
47,1,1,0.002756
47,1,2,0.002756
47,1,3,0.002756
47,2,0,0.002756
47,2,1,0.002756
47,2,2,0.002756
47,2,3,0.002756
47,3,0,0.002756
47,3,1,0.002756
47,3,2,0.002756
47,3,3,0.002756
47,4,0,0.002756
47,4,1,0.002756
47,4,2,0.002756
47,4,3,0.002756
47,5,0,0.005512
47,5,1,0.005512
47,5,2,0.00689
47,5,3,0.004134
47,6,0,0.005512
47,6,1,0.005512
47,6,2,0.00689
47,6,3,0.004134
47,7,0,0.005512
47,7,1,0.005512
47,7,2,0.00689
47,7,3,0.004134
47,8,0,0.005512
47,8,1,0.005512
47,8,2,0.00689
47,8,3,0.004134
47,9,0,0.012402000000000002
47,9,1,0.00689
47,9,2,0.008268
47,9,3,0.005512
47,10,0,0.012402000000000002
47,10,1,0.00689
47,10,2,0.008268
47,10,3,0.005512
47,11,0,0.012402000000000002
47,11,1,0.00689
47,11,2,0.008268
47,11,3,0.005512
47,12,0,0.012402000000000002
47,12,1,0.00689
47,12,2,0.008268
47,12,3,0.005512
47,13,0,0.01378
47,13,1,0.008268
47,13,2,0.009646
47,13,3,0.00689
47,14,0,0.01378
47,14,1,0.008268
47,14,2,0.009646
47,14,3,0.00689
47,15,0,0.01378
47,15,1,0.008268
47,15,2,0.009646
47,15,3,0.00689
47,16,0,0.01378
47,16,1,0.008268
47,16,2,0.009646
47,16,3,0.00689
47,17,0,0.01378
47,17,1,0.008268
47,17,2,0.009646
47,17,3,0.00689
47,18,0,0.00689
47,18,1,0.00689
47,18,2,0.008268
47,18,3,0.005512
47,19,0,0.00689
47,19,1,0.00689
47,19,2,0.008268
47,19,3,0.005512
47,20,0,0.005512
47,20,1,0.00689
47,20,2,0.005512
47,20,3,0.005512
47,21,0,0.005512
47,21,1,0.00689
47,21,2,0.005512
47,21,3,0.005512
47,22,0,0.004134
47,22,1,0.004134
47,22,2,0.004134
47,22,3,0.004134
47,23,0,0.004134
47,23,1,0.004134
47,23,2,0.004134
47,23,3,0.004134
48,0,0,-0.0036888
48,0,1,-0.0036888
48,0,2,-0.0036888
48,0,3,-0.0036888
48,1,0,-0.0036888
48,1,1,-0.0036888
48,1,2,-0.0036888
48,1,3,-0.0036888
48,2,0,-0.0036888
48,2,1,-0.0036888
48,2,2,-0.0036888
48,2,3,-0.0036888
48,3,0,-0.0036888
48,3,1,-0.0036888
48,3,2,-0.0036888
48,3,3,-0.0036888
48,4,0,-0.0036888
48,4,1,-0.0036888
48,4,2,-0.0036888
48,4,3,-0.0036888
48,5,0,-0.0073776
48,5,1,-0.0073776
48,5,2,-0.009222
48,5,3,-0.005533199999999999
48,6,0,-0.0073776
48,6,1,-0.0073776
48,6,2,-0.009222
48,6,3,-0.005533199999999999
48,7,0,-0.0073776
48,7,1,-0.0073776
48,7,2,-0.009222
48,7,3,-0.005533199999999999
48,8,0,-0.0073776
48,8,1,-0.0073776
48,8,2,-0.009222
48,8,3,-0.005533199999999999
48,9,0,-0.0165996
48,9,1,-0.009222
48,9,2,-0.011066399999999999
48,9,3,-0.0073776
48,10,0,-0.0165996
48,10,1,-0.009222
48,10,2,-0.011066399999999999
48,10,3,-0.0073776
48,11,0,-0.0165996
48,11,1,-0.009222
48,11,2,-0.011066399999999999
48,11,3,-0.0073776
48,12,0,-0.0165996
48,12,1,-0.009222
48,12,2,-0.011066399999999999
48,12,3,-0.0073776
48,13,0,-0.018444
48,13,1,-0.011066399999999999
48,13,2,-0.012910799999999998
48,13,3,-0.009222
48,14,0,-0.018444
48,14,1,-0.011066399999999999
48,14,2,-0.012910799999999998
48,14,3,-0.009222
48,15,0,-0.018444
48,15,1,-0.011066399999999999
48,15,2,-0.012910799999999998
48,15,3,-0.009222
48,16,0,-0.018444
48,16,1,-0.011066399999999999
48,16,2,-0.012910799999999998
48,16,3,-0.009222
48,17,0,-0.018444
48,17,1,-0.011066399999999999
48,17,2,-0.012910799999999998
48,17,3,-0.009222
48,18,0,-0.009222
48,18,1,-0.009222
48,18,2,-0.011066399999999999
48,18,3,-0.0073776
48,19,0,-0.009222
48,19,1,-0.009222
48,19,2,-0.011066399999999999
48,19,3,-0.0073776
48,20,0,-0.0073776
48,20,1,-0.009222
48,20,2,-0.0073776
48,20,3,-0.0073776
48,21,0,-0.0073776
48,21,1,-0.009222
48,21,2,-0.0073776
48,21,3,-0.0073776
48,22,0,-0.005533199999999999
48,22,1,-0.005533199999999999
48,22,2,-0.005533199999999999
48,22,3,-0.005533199999999999
48,23,0,-0.005533199999999999
48,23,1,-0.005533199999999999
48,23,2,-0.005533199999999999
48,23,3,-0.005533199999999999
49,0,0,-0.022991200000000003
49,0,1,-0.022991200000000003
49,0,2,-0.022991200000000003
49,0,3,-0.022991200000000003
49,1,0,-0.022991200000000003
49,1,1,-0.022991200000000003
49,1,2,-0.022991200000000003
49,1,3,-0.022991200000000003
49,2,0,-0.022991200000000003
49,2,1,-0.022991200000000003
49,2,2,-0.022991200000000003
49,2,3,-0.022991200000000003
49,3,0,-0.022991200000000003
49,3,1,-0.022991200000000003
49,3,2,-0.022991200000000003
49,3,3,-0.022991200000000003
49,4,0,-0.022991200000000003
49,4,1,-0.022991200000000003
49,4,2,-0.022991200000000003
49,4,3,-0.022991200000000003
49,5,0,-0.04598240000000001
49,5,1,-0.04598240000000001
49,5,2,-0.057477999999999994
49,5,3,-0.0344868
49,6,0,-0.04598240000000001
49,6,1,-0.04598240000000001
49,6,2,-0.057477999999999994
49,6,3,-0.0344868
49,7,0,-0.04598240000000001
49,7,1,-0.04598240000000001
49,7,2,-0.057477999999999994
49,7,3,-0.0344868
49,8,0,-0.04598240000000001
49,8,1,-0.04598240000000001
49,8,2,-0.057477999999999994
49,8,3,-0.0344868
49,9,0,-0.10346040000000001
49,9,1,-0.057477999999999994
49,9,2,-0.0689736
49,9,3,-0.04598240000000001
49,10,0,-0.10346040000000001
49,10,1,-0.057477999999999994
49,10,2,-0.0689736
49,10,3,-0.04598240000000001
49,11,0,-0.10346040000000001
49,11,1,-0.057477999999999994
49,11,2,-0.0689736
49,11,3,-0.04598240000000001
49,12,0,-0.10346040000000001
49,12,1,-0.057477999999999994
49,12,2,-0.0689736
49,12,3,-0.04598240000000001
49,13,0,-0.11495599999999999
49,13,1,-0.0689736
49,13,2,-0.0804692
49,13,3,-0.057477999999999994
49,14,0,-0.11495599999999999
49,14,1,-0.0689736
49,14,2,-0.0804692
49,14,3,-0.057477999999999994
49,15,0,-0.11495599999999999
49,15,1,-0.0689736
49,15,2,-0.0804692
49,15,3,-0.057477999999999994
49,16,0,-0.11495599999999999
49,16,1,-0.0689736
49,16,2,-0.0804692
49,16,3,-0.057477999999999994
49,17,0,-0.11495599999999999
49,17,1,-0.0689736
49,17,2,-0.0804692
49,17,3,-0.057477999999999994
49,18,0,-0.057477999999999994
49,18,1,-0.057477999999999994
49,18,2,-0.0689736
49,18,3,-0.04598240000000001
49,19,0,-0.057477999999999994
49,19,1,-0.057477999999999994
49,19,2,-0.0689736
49,19,3,-0.04598240000000001
49,20,0,-0.04598240000000001
49,20,1,-0.057477999999999994
49,20,2,-0.04598240000000001
49,20,3,-0.04598240000000001
49,21,0,-0.04598240000000001
49,21,1,-0.057477999999999994
49,21,2,-0.04598240000000001
49,21,3,-0.04598240000000001
49,22,0,-0.0344868
49,22,1,-0.0344868
49,22,2,-0.0344868
49,22,3,-0.0344868
49,23,0,-0.0344868
49,23,1,-0.0344868
49,23,2,-0.0344868
49,23,3,-0.0344868
50,0,0,0.0041008
50,0,1,0.0041008
50,0,2,0.0041008
50,0,3,0.0041008
50,1,0,0.0041008
50,1,1,0.0041008
50,1,2,0.0041008
50,1,3,0.0041008
50,2,0,0.0041008
50,2,1,0.0041008
50,2,2,0.0041008
50,2,3,0.0041008
50,3,0,0.0041008
50,3,1,0.0041008
50,3,2,0.0041008
50,3,3,0.0041008
50,4,0,0.0041008
50,4,1,0.0041008
50,4,2,0.0041008
50,4,3,0.0041008
50,5,0,0.0082016
50,5,1,0.0082016
50,5,2,0.010251999999999999
50,5,3,0.006151199999999999
50,6,0,0.0082016
50,6,1,0.0082016
50,6,2,0.010251999999999999
50,6,3,0.006151199999999999
50,7,0,0.0082016
50,7,1,0.0082016
50,7,2,0.010251999999999999
50,7,3,0.006151199999999999
50,8,0,0.0082016
50,8,1,0.0082016
50,8,2,0.010251999999999999
50,8,3,0.006151199999999999
50,9,0,0.0184536
50,9,1,0.010251999999999999
50,9,2,0.012302399999999998
50,9,3,0.0082016
50,10,0,0.0184536
50,10,1,0.010251999999999999
50,10,2,0.012302399999999998
